company_id,year,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag
ICICIPRULI,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
ICICIPRULI,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
ICICIPRULI,2016-03,1.3532240549049446,NORMAL,,INSUFFICIENT,,INSUFFICIENT,2.8861944351566082,NORMAL,,INSUFFICIENT,,INSUFFICIENT,2.9428498400178693,NORMAL,,INSUFFICIENT,,INSUFFICIENT
ICICIPRULI,2017-03,19.99316346150739,NORMAL,,INSUFFICIENT,,INSUFFICIENT,2.519787219760028,NORMAL,,INSUFFICIENT,,INSUFFICIENT,2.9428498400178693,NORMAL,,INSUFFICIENT,,INSUFFICIENT
ICICIPRULI,2018-03,4.068885818752821,NORMAL,14.16249374118479,NORMAL,,INSUFFICIENT,-0.42866417240922106,NORMAL,1.336719990135049,NORMAL,,INSUFFICIENT,0.0,NORMAL,0.0,NORMAL,,INSUFFICIENT
ICICIPRULI,2019-03,25.75497178594537,NORMAL,13.629456216771342,NORMAL,,INSUFFICIENT,-11.621506706806084,NORMAL,-6.108956847763958,NORMAL,,INSUFFICIENT,-12.64195352637011,NORMAL,-6.170487402194635,NORMAL,,INSUFFICIENT
ICICIPRULI,2020-03,-17.77192214808054,NORMAL,-9.405508418395813,NORMAL,,INSUFFICIENT,-14.076331812129029,NORMAL,-8.237737238066,NORMAL,,INSUFFICIENT,-16.44503441725692,NORMAL,-8.643159600651407,NORMAL,,INSUFFICIENT
ICICIPRULI,2021-03,28.907998811627134,NORMAL,31.883002459782304,NORMAL,,INSUFFICIENT,-16.10481916376746,NORMAL,-10.340814423614653,NORMAL,,INSUFFICIENT,-13.986137246278185,NORMAL,-10.219223176287473,NORMAL,,INSUFFICIENT
ICICIPRULI,2022-03,15.305537807490532,NORMAL,10.944844537496001,NORMAL,,INSUFFICIENT,-12.654738254559938,NORMAL,-14.712937419779582,NORMAL,,INSUFFICIENT,-14.501202666165147,NORMAL,-16.062167251461247,NORMAL,,INSUFFICIENT
ICICIPRULI,2023-03,33.902508051302284,NORMAL,5.385892062674458,NORMAL,9.686445119778808,NORMAL,-8.663988641203069,NORMAL,-12.869794292890713,NORMAL,-6.034637985988677,NORMAL,-5.008574840700353,NORMAL,-11.416728965524282,NORMAL,-5.881313739260197,NORMAL
ICICIPRULI,2024-03,2.777335010929405,NORMAL,16.84553965244746,NORMAL,15.22627795803697,NORMAL,-3.803953723638853,NORMAL,-5.6631941891523425,NORMAL,-5.886339433478582,NORMAL,-5.008574840700353,NORMAL,-5.591248870509801,NORMAL,-5.881313739260197,NORMAL
INDIGO,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INDIGO,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INDIGO,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INDIGO,2016-03,20.593722936180026,NORMAL,,INSUFFICIENT,,INSUFFICIENT,36.144939706815,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-87.10438557943604,NORMAL,,INSUFFICIENT,,INSUFFICIENT
INDIGO,2017-03,18.673213155083502,NORMAL,,INSUFFICIENT,,INSUFFICIENT,51.82944859378311,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-85.61513994163738,NORMAL,,INSUFFICIENT,,INSUFFICIENT
INDIGO,2018-03,18.243241530498345,NORMAL,20.126535651014454,NORMAL,,INSUFFICIENT,19.79885639728338,NORMAL,23.291227130040724,NORMAL,,INSUFFICIENT,-88.9062658553417,NORMAL,-70.42816431743634,NORMAL,,INSUFFICIENT
INDIGO,2019-03,20.864438096876725,NORMAL,20.715297032769932,NORMAL,,INSUFFICIENT,-57.17325002085786,NORMAL,-19.930106411802996,NORMAL,,INSUFFICIENT,-58.258719551535364,NORMAL,-80.83080758718076,NORMAL,,INSUFFICIENT
INDIGO,2020-03,24.384922426654377,NORMAL,20.756563392217544,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT
INDIGO,2021-03,-14.003220967101893,NORMAL,-1.9306172057442006,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT
INDIGO,2022-03,-3.0963711280471706,NORMAL,6.894340234725771,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT
INDIGO,2023-03,15.046218985430038,NORMAL,18.786848077111173,NORMAL,19.454813801733128,NORMAL,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS
INDIGO,2024-03,67.58091776468258,NORMAL,19.313355125806165,NORMAL,20.01227897172877,NORMAL,,TURNAROUND,120.69250867467933,NORMAL,32.9316579498421,NORMAL,,TURNAROUND,121.23568222761168,NORMAL,-34.87773528813343,NORMAL
INDUSINDBK,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INDUSINDBK,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INDUSINDBK,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INDUSINDBK,2016-03,19.351335222500452,NORMAL,,INSUFFICIENT,,INSUFFICIENT,29.157693482814206,NORMAL,,INSUFFICIENT,,INSUFFICIENT,23.85623296301709,NORMAL,,INSUFFICIENT,,INSUFFICIENT
INDUSINDBK,2017-03,20.399952421015378,NORMAL,,INSUFFICIENT,,INSUFFICIENT,26.762899393412056,NORMAL,,INSUFFICIENT,,INSUFFICIENT,21.14137285547597,NORMAL,,INSUFFICIENT,,INSUFFICIENT
INDUSINDBK,2018-03,21.26025808808194,NORMAL,19.868581396171827,NORMAL,,INSUFFICIENT,26.202442783967193,NORMAL,27.72092867738314,NORMAL,,INSUFFICIENT,20.843727005349997,NORMAL,24.57309396155174,NORMAL,,INSUFFICIENT
INDUSINDBK,2019-03,23.312450208845203,NORMAL,21.948381582255692,NORMAL,,INSUFFICIENT,13.028968977248056,NORMAL,18.57921580173736,NORMAL,,INSUFFICIENT,13.11660558464036,NORMAL,15.292162467409565,NORMAL,,INSUFFICIENT
INDUSINDBK,2020-03,25.94981939550629,NORMAL,24.321010202841762,NORMAL,,INSUFFICIENT,15.491189624108515,NORMAL,19.751415210189815,NORMAL,,INSUFFICIENT,10.064241629820891,NORMAL,13.485457134316015,NORMAL,,INSUFFICIENT
INDUSINDBK,2021-03,18.83463663794036,NORMAL,19.556948543092957,NORMAL,,INSUFFICIENT,-7.69465821901516,NORMAL,4.406130464362379,NORMAL,,INSUFFICIENT,-14.882898808526502,NORMAL,-0.5319450763145883,NORMAL,,INSUFFICIENT
INDUSINDBK,2022-03,11.456495150268298,NORMAL,16.429620297749015,NORMAL,,INSUFFICIENT,11.784914582547534,NORMAL,9.962143008064084,NORMAL,,INSUFFICIENT,2.9428498400178693,NORMAL,4.563955259127317,NORMAL,,INSUFFICIENT
INDUSINDBK,2023-03,8.108818294925246,NORMAL,16.04598245049358,NORMAL,17.94179620925618,NORMAL,18.706065055459597,NORMAL,15.431341581089676,NORMAL,21.42074841316457,NORMAL,14.072565884674159,NORMAL,9.626227935295418,NORMAL,16.860936130231472,NORMAL
INDUSINDBK,2024-03,16.410290098595137,NORMAL,15.495613083358029,NORMAL,18.67814919085109,NORMAL,46.680462139134974,NORMAL,22.077464953948358,NORMAL,20.315626837511314,NORMAL,45.93698581900316,NORMAL,15.895621875417865,NORMAL,15.593498374788117,NORMAL
INFY,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INFY,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INFY,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
INFY,2016-03,15.664902194350061,NORMAL,,INSUFFICIENT,,INSUFFICIENT,12.677717161772527,NORMAL,,INSUFFICIENT,,INSUFFICIENT,11.3592338632446,NORMAL,,INSUFFICIENT,,INSUFFICIENT
INFY,2017-03,10.957111282688103,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.43739595009714,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.461588908611908,NORMAL,,INSUFFICIENT,,INSUFFICIENT
INFY,2018-03,9.769294997006405,NORMAL,11.81289987999634,NORMAL,,INSUFFICIENT,9.015647640603586,NORMAL,11.195742367356232,NORMAL,,INSUFFICIENT,11.07406172153178,NORMAL,11.994446021554527,NORMAL,,INSUFFICIENT
INFY,2019-03,9.80820305126835,NORMAL,10.522347793403108,NORMAL,,INSUFFICIENT,4.538025918537669,NORMAL,7.656854216677544,NORMAL,,INSUFFICIENT,6.469042607881903,NORMAL,8.7597101915158,NORMAL,,INSUFFICIENT
INFY,2020-03,9.854510602507016,NORMAL,11.23261845680139,NORMAL,,INSUFFICIENT,5.049707048712104,NORMAL,6.105393931161118,NORMAL,,INSUFFICIENT,7.952897730893849,NORMAL,7.631692251481081,NORMAL,,INSUFFICIENT
INFY,2021-03,12.522699422394744,NORMAL,9.980335337542012,NORMAL,,INSUFFICIENT,6.611313417823994,NORMAL,7.564090913719279,NORMAL,,INSUFFICIENT,6.742391798827341,NORMAL,9.184981078954069,NORMAL,,INSUFFICIENT
INFY,2022-03,13.737041176393184,NORMAL,12.175540977423328,NORMAL,,INSUFFICIENT,12.848957726634369,NORMAL,9.061262837863616,NORMAL,,INSUFFICIENT,14.833678012614415,NORMAL,11.322470345537216,NORMAL,,INSUFFICIENT
INFY,2023-03,17.362280326090573,NORMAL,15.787255328146577,NORMAL,13.782726225845131,NORMAL,13.156104226704102,NORMAL,8.505299682051447,NORMAL,9.842283975426191,NORMAL,14.144361260685523,NORMAL,9.407036350794119,NORMAL,10.693181483627367,NORMAL
INFY,2024-03,15.216500798806365,NORMAL,13.199100930556229,NORMAL,11.852717458931128,NORMAL,10.558796476740762,NORMAL,11.239419983657939,NORMAL,9.433477603192465,NORMAL,11.868894208139679,NORMAL,12.474611314209483,NORMAL,10.60156477390728,NORMAL
IOC,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IOC,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IOC,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IOC,2016-03,-9.169336556017438,NORMAL,,INSUFFICIENT,,INSUFFICIENT,50.698778897915744,NORMAL,,INSUFFICIENT,,INSUFFICIENT,38.672254870126935,NORMAL,,INSUFFICIENT,,INSUFFICIENT
IOC,2017-03,-10.052657110271191,NORMAL,,INSUFFICIENT,,INSUFFICIENT,43.02818747749668,NORMAL,,INSUFFICIENT,,INSUFFICIENT,40.94597464129783,NORMAL,,INSUFFICIENT,,INSUFFICIENT
IOC,2018-03,-2.1221790122929796,NORMAL,-1.8091898452746502,NORMAL,,INSUFFICIENT,66.8399948321155,NORMAL,44.215535009291294,NORMAL,,INSUFFICIENT,70.99759466766969,NORMAL,37.97296614612149,NORMAL,,INSUFFICIENT
IOC,2019-03,15.13581194246405,NORMAL,1.5798163670665666,NORMAL,,INSUFFICIENT,11.644856530633053,NORMAL,19.913870464536586,NORMAL,,INSUFFICIENT,14.471424255333186,NORMAL,19.13578981670916,NORMAL,,INSUFFICIENT
IOC,2020-03,10.827353497863633,NORMAL,1.4797147807903865,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT
IOC,2021-03,-4.77504066085449,NORMAL,1.014060519872384,NORMAL,,INSUFFICIENT,-1.2894266676414134,NORMAL,11.883079142570097,NORMAL,,INSUFFICIENT,0.0,NORMAL,13.396657763302722,NORMAL,,INSUFFICIENT
IOC,2022-03,3.7200422242528175,NORMAL,10.645060661942974,NORMAL,,INSUFFICIENT,14.19981764263223,NORMAL,4.7648718629675235,NORMAL,,INSUFFICIENT,14.471424255333186,NORMAL,5.154749679728043,NORMAL,,INSUFFICIENT
IOC,2023-03,20.277536380439187,NORMAL,14.836349116918468,NORMAL,6.187919063333669,NORMAL,,TURNAROUND,-12.351334911293721,NORMAL,12.429084887398979,NORMAL,,TURNAROUND,-14.137929651551106,NORMAL,8.842291989017026,NORMAL
IOC,2024-03,28.727791225279177,NORMAL,8.008755667240486,NORMAL,4.744973944880271,NORMAL,25.64085913541887,NORMAL,20.099089966731643,NORMAL,20.006444481866815,NORMAL,25.99210498948732,NORMAL,20.11244339814313,NORMAL,19.623119885131544,NORMAL
IRCTC,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IRCTC,2016-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IRCTC,2017-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IRCTC,2018-03,11.449811104068885,NORMAL,,INSUFFICIENT,,INSUFFICIENT,19.043857872204704,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-5.416268377977785,NORMAL,,INSUFFICIENT,,INSUFFICIENT
IRCTC,2019-03,11.008873959320331,NORMAL,,INSUFFICIENT,,INSUFFICIENT,17.80549770310449,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-40.51116507409971,NORMAL,,INSUFFICIENT,,INSUFFICIENT
IRCTC,2020-03,14.203026027231868,NORMAL,16.411555535790434,NORMAL,,INSUFFICIENT,30.846053303040843,NORMAL,31.392087899378353,NORMAL,,INSUFFICIENT,-18.294205935675624,NORMAL,-14.327472495069038,NORMAL,,INSUFFICIENT
IRCTC,2021-03,-19.072582290439456,NORMAL,-10.683745846400194,NORMAL,,INSUFFICIENT,-5.416268377977785,NORMAL,-0.21254177351718306,NORMAL,,INSUFFICIENT,-43.348366505729516,NORMAL,-36.25365645308462,NORMAL,,INSUFFICIENT
IRCTC,2022-03,0.1601711226295155,NORMAL,4.3317851665537255,NORMAL,,INSUFFICIENT,28.783972913845712,NORMAL,23.57815034854438,NORMAL,,INSUFFICIENT,25.99210498948732,NORMAL,-6.170487402194635,NORMAL,,INSUFFICIENT
IRCTC,2023-03,16.07797809845499,NORMAL,19.288448837755602,NORMAL,,INSUFFICIENT,25.168065030008833,NORMAL,35.40700785415161,NORMAL,,INSUFFICIENT,29.398934610938454,NORMAL,3.3975226531950176,NORMAL,,INSUFFICIENT
IRCTC,2024-03,76.46921430165466,NORMAL,17.955244103890912,NORMAL,,INSUFFICIENT,81.11627776293705,NORMAL,29.16686408659448,NORMAL,,INSUFFICIENT,91.29311827723889,NORMAL,28.473515712343932,NORMAL,,INSUFFICIENT
IRFC,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IRFC,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IRFC,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
IRFC,2016-03,10.592194921232956,NORMAL,,INSUFFICIENT,,INSUFFICIENT,17.601373968002854,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-5.390454039462956,NORMAL,,INSUFFICIENT,,INSUFFICIENT
IRFC,2017-03,13.442128028685406,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.038067017269148,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-11.882280208942664,NORMAL,,INSUFFICIENT,,INSUFFICIENT
IRFC,2018-03,10.123690837464272,NORMAL,10.797314976705529,NORMAL,,INSUFFICIENT,39.437912859895754,NORMAL,31.531043210254573,NORMAL,,INSUFFICIENT,-75.81226893094892,NORMAL,-57.718181652624125,NORMAL,,INSUFFICIENT
IRFC,2019-03,14.041153216374024,NORMAL,12.433037605369979,NORMAL,,INSUFFICIENT,38.488257854113385,NORMAL,26.32395249098518,NORMAL,,INSUFFICIENT,-78.00668393657817,NORMAL,-60.53821356145814,NORMAL,,INSUFFICIENT
IRFC,2020-03,14.049511302315043,NORMAL,14.103140488227828,NORMAL,,INSUFFICIENT,50.62787021535862,NORMAL,33.314913556939096,NORMAL,,INSUFFICIENT,-72.41994852393199,NORMAL,-57.32661649382553,NORMAL,,INSUFFICIENT
IRFC,2021-03,19.391485610581594,NORMAL,16.005495428865157,NORMAL,,INSUFFICIENT,29.044375284627755,NORMAL,39.067060484374224,NORMAL,,INSUFFICIENT,0.0,NORMAL,-56.288804852580384,NORMAL,,INSUFFICIENT
IRFC,2022-03,22.163408687094698,NORMAL,17.542252951321856,NORMAL,,INSUFFICIENT,39.259099370810226,NORMAL,45.4970149339337,NORMAL,,INSUFFICIENT,35.72088082974532,NORMAL,-48.86399528121468,NORMAL,,INSUFFICIENT
IRFC,2023-03,20.908121863020448,NORMAL,20.68198021788925,NORMAL,15.634075316119599,NORMAL,24.548075686705495,NORMAL,24.58117551431116,NORMAL,28.008952732834945,NORMAL,18.56311014966876,NORMAL,10.756634324829006,NORMAL,-31.567610787806366,NORMAL
IRFC,2024-03,19.101938730495593,NORMAL,19.06740855567788,NORMAL,15.702681143154496,NORMAL,13.236946449292141,NORMAL,23.245023933940367,NORMAL,24.774991677745327,NORMAL,18.56311014966876,NORMAL,20.11244339814313,NORMAL,-31.1534199107249,NORMAL
ITC,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
ITC,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
ITC,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
ITC,2016-03,7.420625551256488,NORMAL,,INSUFFICIENT,,INSUFFICIENT,7.238570128202171,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.064241629820891,NORMAL,,INSUFFICIENT,,INSUFFICIENT
ITC,2017-03,6.599902674191616,NORMAL,,INSUFFICIENT,,INSUFFICIENT,5.191842166756144,NORMAL,,INSUFFICIENT,,INSUFFICIENT,4.551591714942038,NORMAL,,INSUFFICIENT,,INSUFFICIENT
ITC,2018-03,3.829143769542398,NORMAL,6.563647692065455,NORMAL,,INSUFFICIENT,5.530902812018423,NORMAL,8.328673833208056,NORMAL,,INSUFFICIENT,4.0041911525952045,NORMAL,8.447177119769854,NORMAL,,INSUFFICIENT
ITC,2019-03,7.243193969335526,NORMAL,6.485782310928911,NORMAL,,INSUFFICIENT,10.548655096564818,NORMAL,7.356362807797945,NORMAL,,INSUFFICIENT,7.721734501594191,NORMAL,7.394092378577932,NORMAL,,INSUFFICIENT
ITC,2020-03,4.914174068769528,NORMAL,4.934885839116165,NORMAL,,INSUFFICIENT,14.173218807130539,NORMAL,9.780965642396078,NORMAL,,INSUFFICIENT,14.471424255333186,NORMAL,8.447177119769854,NORMAL,,INSUFFICIENT
ITC,2021-03,4.270804431240349,NORMAL,4.677684227502499,NORMAL,,INSUFFICIENT,5.205882509463722,NORMAL,7.091951336070168,NORMAL,,INSUFFICIENT,6.917810999860885,NORMAL,6.576275663547415,NORMAL,,INSUFFICIENT
ITC,2022-03,7.85231002593576,NORMAL,7.234668062509075,NORMAL,,INSUFFICIENT,6.494867989916275,NORMAL,8.152300226979946,NORMAL,,INSUFFICIENT,6.265856918261115,NORMAL,8.447177119769854,NORMAL,,INSUFFICIENT
ITC,2023-03,12.818517330621537,NORMAL,10.295187558658526,NORMAL,8.413364070723151,NORMAL,7.695476412191082,NORMAL,11.126524392785209,NORMAL,9.718681249658069,NORMAL,7.721734501594191,NORMAL,10.756634324829006,NORMAL,9.595822638521723,NORMAL
ITC,2024-03,12.890307004910628,NORMAL,7.950896846254429,NORMAL,7.215836991741997,NORMAL,15.743119736566346,NORMAL,10.083407558317958,NORMAL,8.711334464026654,NORMAL,13.30326698854094,NORMAL,9.856054330611785,NORMAL,8.618098156466525,NORMAL
JINDALSTEL,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JINDALSTEL,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JINDALSTEL,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JINDALSTEL,2016-03,-0.57208908819526,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT
JINDALSTEL,2017-03,3.854176821762212,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT
JINDALSTEL,2018-03,19.714245040004673,NORMAL,10.94010726559529,NORMAL,,INSUFFICIENT,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,INSUFFICIENT,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,INSUFFICIENT
JINDALSTEL,2019-03,34.11580979207605,NORMAL,19.483595321619717,NORMAL,,INSUFFICIENT,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,INSUFFICIENT,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,INSUFFICIENT
JINDALSTEL,2020-03,20.632095903301707,NORMAL,14.344614348072525,NORMAL,,INSUFFICIENT,,BOTH_NEGATIVE,,BOTH_NEGATIVE,,INSUFFICIENT,,BOTH_NEGATIVE,,BOTH_NEGATIVE,,INSUFFICIENT
JINDALSTEL,2021-03,1.2784253107735788,NORMAL,12.174400426686717,NORMAL,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT
JINDALSTEL,2022-03,2.896190806178045,NORMAL,18.82107580889585,NORMAL,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT
JINDALSTEL,2023-03,11.952973262442178,NORMAL,9.837235785942955,NORMAL,10.387294195704388,NORMAL,,TURNAROUND,,TURNAROUND,3.0175343065679483,NORMAL,,TURNAROUND,,TURNAROUND,0.0,NORMAL
JINDALSTEL,2024-03,13.346256701428505,NORMAL,1.4028310947741707,NORMAL,10.07258893564078,NORMAL,11.676303196350535,NORMAL,,TURNAROUND,12.10287216940693,NORMAL,17.230827599961064,NORMAL,,TURNAROUND,10.693181483627367,NORMAL
JIOFIN,2023-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JIOFIN,2024-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JSWENERGY,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JSWENERGY,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JSWENERGY,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
JSWENERGY,2016-03,3.4637570222804337,NORMAL,,INSUFFICIENT,,INSUFFICIENT,17.456220384976252,NORMAL,,INSUFFICIENT,,INSUFFICIENT,14.471424255333186,NORMAL,,INSUFFICIENT,,INSUFFICIENT
